family	number of analyses	relative abundance (mean)	relative abundance (median)	relative abundance (75th percentile)	relative abundance (90th percentile)	relative abundance (min)	relative abundance (max)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (n)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (mean)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (median)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (75th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (90th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (min)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (max)
super kingdom.Archaea;kingdom.NA.archaeon_enrichment_culture_clone_CN25;phylum.NA.archaeon_enrichment_culture_clone_CN25;class.NA.archaeon_enrichment_culture_clone_CN25;order.NA.archaeon_enrichment_culture_clone_CN25;family.NA.archaeon_enrichment_culture_clone_CN25	3	0.0002080281328555125	0.0002011931220025734	0.0002550693563384058	0.0002873950969399052	0.0001139456858897259	0.0003089455906742382	3	0.33947113333333334	0.26575625	0.396902325	0.47558997	0.22460875000000002	0.5280484
super kingdom.Bacteria;kingdom.NA.Candidatus_Fischerbacteria;phylum.Candidatus_Fischerbacteria;class.NA.Candidatus_Fischerbacteria_bacterium_RBG_13_37_8;order.NA.Candidatus_Fischerbacteria_bacterium_RBG_13_37_8;family.NA.Candidatus_Fischerbacteria_bacterium_RBG_13_37_8	3	0.00014224130439028488	0.00015386080725636873	0.0001615359537522725	0.00016614104164981478	0.00010365200566630964	0.00016921110024817627	3	0.43742145	0.50321825	0.509536725	0.5133278099999999	0.29319090000000003	0.5158552
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_OLB12;order.NA.Bacteroidetes_bacterium_OLB12;family.NA.Bacteroidetes_bacterium_OLB12	3	0.0012035410910720937	0.000324948176368424	0.0016981147024404577	0.0025220146180836784	0.0002143938683353656	0.0030712812285124914	3	0.3954191	0.430341	0.439670125	0.44526760000000004	0.30691705	0.44899925
super kingdom.Bacteria;kingdom.NA.marine_bacterium_IV3005;phylum.NA.marine_bacterium_IV3005;class.NA.marine_bacterium_IV3005;order.NA.marine_bacterium_IV3005;family.NA.marine_bacterium_IV3005	3	0.00013209382873766986	0.0001450351070273775	0.00014663417601920117	0.00014759361741429537	0.00010301313417460727	0.00014823324501102484	3	0.41733686666666664	0.51037685	0.51396935	0.51612485	0.2240719	0.51756185
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhodospirillales;family.NA.Rhodospirillales_bacterium_URHD0088	3	0.00039986995637211574	0.00034058205473153617	0.0005192276430295328	0.0006264149960083308	0.0001611545830572815	0.0006978732313275294	3	0.039668866666666656	0.0421878	0.051724574999999995	0.05744663999999999	0.015557449999999973	0.06126134999999999
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.NA.proteobacterium_Dex60-82;order.NA.proteobacterium_Dex60-82;family.NA.proteobacterium_Dex60-82	3	0.0005132243172635227	0.00025075225677031093	0.0007029777423212593	0.0009743130336518284	0.00013371746714804954	0.0011552032278722077	3	0.36229481666666663	0.3841396	0.41052955	0.42636352000000005	0.26582534999999996	0.4369195
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.Alphaproteobacteria_bacterium_33-17;family.NA.Alphaproteobacteria_bacterium_33-17	3	0.00016519581550994997	0.0001535773934076904	0.00019476114358347397	0.00021947139368894413	0.00010606515936290194	0.00023594489375925755	3	0.296494	0.2807595	0.32793315	0.35623734	0.23361569999999998	0.3751068
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_E36_A;phylum.NA.bacterium_enrichment_culture_clone_E36_A;class.NA.bacterium_enrichment_culture_clone_E36_A;order.NA.bacterium_enrichment_culture_clone_E36_A;family.NA.bacterium_enrichment_culture_clone_E36_A	3	0.0001685233897677882	0.0001592420080417214	0.00017986158140658644	0.00019223332542550546	0.0001458470064901918	0.00020048115477145148	3	0.17862405000000003	0.17778565000000002	0.18866047500000002	0.19518537000000002	0.1585512	0.19953530000000003
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Flavobacteriia;order.Flavobacteriales;family.NA.Flavobacteria_bacterium_BAL38	3	0.0004512778367346876	0.0001622511183737802	0.000608627070258927	0.0008764526413900151	0.0001365793696862089	0.0010550030221440738	3	0.3452832666666667	0.33098510000000003	0.366719625	0.38816034000000005	0.30241055	0.40245415
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_heteroB15_4W;phylum.NA.bacterium_enrichment_culture_clone_heteroB15_4W;class.NA.bacterium_enrichment_culture_clone_heteroB15_4W;order.NA.bacterium_enrichment_culture_clone_heteroB15_4W;family.NA.bacterium_enrichment_culture_clone_heteroB15_4W	3	0.00020353542929434448	0.0001362583458236817	0.0002535902996201616	0.0003239894718980496	0.00010342568864271022	0.0003709222534166416	3	0.30807043333333334	0.3617585	0.3739423	0.38125258	0.1763267	0.3861261
super kingdom.Bacteria;kingdom.NA.bacterium_YE56;phylum.NA.bacterium_YE56;class.NA.bacterium_YE56;order.NA.bacterium_YE56;family.NA.bacterium_YE56	3	0.0003755528499168901	0.0004196662039577751	0.0005125392953476038	0.0005682631501815011	0.00010157995905546266	0.0006054123867374326	3	0.04809765000000001	0.05208805	0.05280422500000001	0.05323393000000001	0.03868450000000001	0.053520400000000024
super kingdom.Bacteria;kingdom.NA.Cyanobacteria;phylum.Cyanobacteria;class.NA.cyanobacterium_SC-1;order.NA.cyanobacterium_SC-1;family.NA.cyanobacterium_SC-1	3	0.00016289761170124267	0.0001874537223622918	0.0001879953378025637	0.00018832030706672682	0.00011270215949860061	0.0001885369532428356	3	0.28532823333333335	0.29577525	0.2990883	0.30107613	0.2578081	0.30240135
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.NA.delta_proteobacterium_ML8_D;family.NA.delta_proteobacterium_ML8_D	3	0.000380505004095748	0.00010672016904474777	0.0005182601310123786	0.000765184108192957	0.00010499475026248688	0.0009298000929800093	3	0.25772671666666663	0.2661087	0.29624849999999997	0.31433237999999997	0.18068315000000001	0.32638829999999996
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.Firmicutes_bacterium_JGI_0000119-C08;order.NA.Firmicutes_bacterium_JGI_0000119-C08;family.NA.Firmicutes_bacterium_JGI_0000119-C08	3	0.0007027133966301713	0.0005781964002611209	0.0009503503783730299	0.0011736427652401754	0.00020743943314445427	0.001322504356484939	3	0.1476771	0.1509139	0.163384275	0.1708665	0.11626275000000003	0.17585465
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_E39;phylum.NA.bacterium_enrichment_culture_clone_E39;class.NA.bacterium_enrichment_culture_clone_E39;order.NA.bacterium_enrichment_culture_clone_E39;family.NA.bacterium_enrichment_culture_clone_E39	3	0.0003299510514345436	0.0003695814975831315	0.00042966283913496283	0.0004657116440660616	0.0001305274760337051	0.0004897441806867942	3	0.20790051666666667	0.29706685	0.301872625	0.30475609	0.019956299999999982	0.3066784
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_E40_A;phylum.NA.bacterium_enrichment_culture_clone_E40_A;class.NA.bacterium_enrichment_culture_clone_E40_A;order.NA.bacterium_enrichment_culture_clone_E40_A;family.NA.bacterium_enrichment_culture_clone_E40_A	3	0.0003201230705002148	0.00012970168612191958	0.0004171169972740356	0.0005895661839653053	0.00012613521695257316	0.0007045323084261516	3	0.39176206666666663	0.4123885	0.42688565	0.43558394	0.3215149	0.4413828
super kingdom.Bacteria;kingdom.NA.Thermotogae;phylum.Thermotogae;class.Thermotogae;order.Thermotogales;family.NA.Thermotogales_bacterium_Thermo_01	3	0.00015939400007966692	0.0001301226214350229	0.0001890253257348664	0.00022436694831477253	0.00010013134876926792	0.0002479280300347099	3	0.37819891666666666	0.43902565	0.439118125	0.43917361	0.2563605	0.4392106
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Micrococcales;family.Jonesiaceae	3	0.0002462622267536018	0.00018517018297128704	0.00029995323569248565	0.0003688230673252048	0.00013888020887583416	0.0004147362884136843	3	0.1562996	0.1560067	0.167550225	0.17447634	0.13379835	0.17909375
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_mt7	3	0.0001832375377676739	0.00018203662576910475	0.00020256839422315334	0.00021488745529558252	0.00014457582485671503	0.00022310016267720195	3	0.21495514999999998	0.3003494	0.305175225	0.30807071999999996	0.03451500000000002	0.31000105
super kingdom.Bacteria;kingdom.NA.Candidatus_Zambryskibacteria;phylum.Candidatus_Zambryskibacteria;class.NA.Candidatus_Zambryskibacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_27;order.NA.Candidatus_Zambryskibacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_27;family.NA.Candidatus_Zambryskibacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_27	3	0.00015365348061465283	0.00013869001656783441	0.00016208787867575585	0.0001761265959405087	0.00013678468449244676	0.00018548574078367726	3	0.18989673333333335	0.22328540000000002	0.25711455000000005	0.27741204	0.055461099999999985	0.2909437
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_Anammox_2;phylum.NA.bacterium_enrichment_culture_clone_Anammox_2;class.NA.bacterium_enrichment_culture_clone_Anammox_2;order.NA.bacterium_enrichment_culture_clone_Anammox_2;family.NA.bacterium_enrichment_culture_clone_Anammox_2	3	0.00019303820864828117	0.0001863325103647459	0.00021621843847968231	0.00023414999534864417	0.0001466777489854789	0.00024610436659461873	3	0.1938464666666667	0.26252385	0.27232985	0.27821345	0.036879700000000015	0.28213584999999997
super kingdom.Archaea;kingdom.NA.toluene-degrading_methanogenic_consortium_archaeon;phylum.NA.toluene-degrading_methanogenic_consortium_archaeon;class.NA.toluene-degrading_methanogenic_consortium_archaeon;order.NA.toluene-degrading_methanogenic_consortium_archaeon;family.NA.toluene-degrading_methanogenic_consortium_archaeon	3	0.00024325524073964702	0.00013748134181789615	0.00030677451138660266	0.0004083504131278266	0.00011621669944573575	0.00047606768095530917	3	0.47297683333333335	0.4447913	0.505633875	0.54213942	0.40766275	0.56647645
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_R4-41B;phylum.NA.bacterium_enrichment_culture_clone_R4-41B;class.NA.bacterium_enrichment_culture_clone_R4-41B;order.NA.bacterium_enrichment_culture_clone_R4-41B;family.NA.bacterium_enrichment_culture_clone_R4-41B	3	0.00011583094375667354	0.00011690437222352116	0.00011916653377946228	0.00012052383071302696	0.00010915976371109609	0.00012142869533540341	3	0.4538465166666667	0.57688495	0.58587275	0.5912654300000001	0.18979405	0.59486055
super kingdom.Bacteria;kingdom.NA.bacterium_WWH38;phylum.NA.bacterium_WWH38;class.NA.bacterium_WWH38;order.NA.bacterium_WWH38;family.NA.bacterium_WWH38	3	0.0003011671971596429	0.00021767838743850585	0.0003804012184857096	0.00047803491711403186	0.00014269915450750955	0.0005431240495329133	3	0.22646749999999996	0.18368449999999997	0.2714033	0.32403457999999996	0.1365959	0.3591221
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_HPC1;order.NA.Bacteroidetes_bacterium_HPC1;family.NA.Bacteroidetes_bacterium_HPC1	3	0.0006977598033234065	0.00045084474432941353	0.0009146410842360041	0.0011929188881799585	0.00026399724149821127	0.0013784374241425947	3	0.23748641666666667	0.25778325	0.27482145	0.28504437000000005	0.16281635	0.29185965
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.Desulfobacterales;family.Desulfoarculaceae	3	0.0001371692004535504	0.0001315301742176944	0.00015097375866081103	0.000162639909326681	0.00010956008403902917	0.00017041734310392767	3	0.21434461666666663	0.23814400000000002	0.266555675	0.28360267999999994	0.10992249999999998	0.29496734999999996
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.NA.proteobacterium_symbiont_of_Osedax_sp._MB4;order.NA.proteobacterium_symbiont_of_Osedax_sp._MB4;family.NA.proteobacterium_symbiont_of_Osedax_sp._MB4	3	0.00016252492004732827	0.00013086340768313608	0.00018819373257177995	0.00022259192750496631	0.00011118729499842485	0.00024552405746042385	3	0.22402138333333332	0.22018545	0.231743675	0.23867861	0.2085768	0.24330190000000002
super kingdom.Bacteria;kingdom.NA.Candidatus_Woykebacteria;phylum.Candidatus_Woykebacteria;class.NA.Candidatus_Woykebacteria_bacterium_RIFCSPLOWO2_01_FULL_41_12;order.NA.Candidatus_Woykebacteria_bacterium_RIFCSPLOWO2_01_FULL_41_12;family.NA.Candidatus_Woykebacteria_bacterium_RIFCSPLOWO2_01_FULL_41_12	3	0.0002449572366377037	0.00026782366489903046	0.0003148703287427847	0.0003430983270490373	0.00010513105242754171	0.000361916992586539	3	0.3757634333333333	0.39967925	0.4059135	0.40965405	0.3154633	0.41214775
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.Proteinivoraceae	3	0.00016758173371385682	0.0001229826650343513	0.0001984433864303278	0.00024371981926791375	0.00010585842828091484	0.00027390410782630436	3	0.46325700000000003	0.45896195	0.514631275	0.54803287	0.36050845	0.5703006
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.NA.beta_proteobacterium_BAC49;family.NA.beta_proteobacterium_BAC49	3	0.00014398694476434754	0.00013815716759385478	0.00016293363746495352	0.0001777995193876128	0.00010609355936313552	0.0001877101073360523	3	0.04429518333333334	0.06227864999999999	0.0645144	0.06585585000000001	0.00385675000000002	0.06675015000000001
super kingdom.Bacteria;kingdom.NA.candidate_division_TM6_bacterium_GW2011_GWE2_42_60;phylum.NA.candidate_division_TM6_bacterium_GW2011_GWE2_42_60;class.NA.candidate_division_TM6_bacterium_GW2011_GWE2_42_60;order.NA.candidate_division_TM6_bacterium_GW2011_GWE2_42_60;family.NA.candidate_division_TM6_bacterium_GW2011_GWE2_42_60	3	0.00013606829408611008	0.0001473444511419195	0.00015115156441393494	0.00015343583237714423	0.00010590175343046037	0.00015495867768595042	3	0.2627644333333334	0.34958285	0.360850975	0.3676118500000001	0.06659135	0.37211910000000004
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_canine_oral_taxon_038	3	0.00015332568991995108	0.00016078750145155383	0.00016830532340520444	0.0001728160165773948	0.00012336642294944443	0.00017582314535885505	3	0.14700728333333332	0.18057479999999998	0.19349682499999998	0.20125003999999996	0.054028200000000026	0.20641885
super kingdom.Bacteria;kingdom.NA.candidate_division_WS2_bacterium_ADurb.Bin280;phylum.NA.candidate_division_WS2_bacterium_ADurb.Bin280;class.NA.candidate_division_WS2_bacterium_ADurb.Bin280;order.NA.candidate_division_WS2_bacterium_ADurb.Bin280;family.NA.candidate_division_WS2_bacterium_ADurb.Bin280	3	0.00018702206079028056	0.00016974406367288434	0.00022993458311857296	0.00026604889478598615	0.00010119701613369571	0.00029012510256426157	3	0.5174345333333333	0.56562945	0.583077725	0.59354669	0.38614815	0.600526
super kingdom.Bacteria;kingdom.NA.Nitrospinae;phylum.Nitrospinae;class.NA.Nitrospinae_bacterium_RIFCSPLOWO2_01_FULL_39_10;order.NA.Nitrospinae_bacterium_RIFCSPLOWO2_01_FULL_39_10;family.NA.Nitrospinae_bacterium_RIFCSPLOWO2_01_FULL_39_10	3	0.0002465531474848955	0.00020353356890459365	0.0002939594896713965	0.00034821504213147824	0.0001517404631118934	0.0003843854104381994	3	0.16662546666666667	0.2270393	0.22851745	0.22940434	0.04284149999999998	0.22999560000000002
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.NA.Rhizobiales_bacterium	3	0.00015288968590089375	0.0001466189666295232	0.0001655892186848743	0.00017697136991808498	0.00012749062033293266	0.00018455947074022544	3	0.2460215166666667	0.32780595	0.329808675	0.33101031	0.0784472	0.3318114
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.Firmicutes_bacterium_ADurb.Bin080;order.NA.Firmicutes_bacterium_ADurb.Bin080;family.NA.Firmicutes_bacterium_ADurb.Bin080	3	0.0003729930948075243	0.0004302201604908251	0.0004955019278524434	0.0005346709882694143	0.0001279754287176862	0.0005607836952140617	3	0.14741079999999998	0.12879590000000002	0.1627034	0.18304789999999999	0.11682559999999997	0.19661089999999998
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_canine_oral_taxon_027	3	0.00014420099769440732	0.00011194268534510331	0.0001651106699377384	0.00019701146069331946	0.00010238165320774517	0.00021827865453037348	3	0.20897775	0.20205745000000003	0.244629	0.27017193	0.13767525000000003	0.28720055
super kingdom.Archaea;kingdom.NA.Crenarchaeota;phylum.Crenarchaeota;class.Thermoprotei;order.Sulfolobales;family.Sulfolobaceae	3	0.0002636803214155722	0.0002617003491941973	0.0002790144966283535	0.00028940298508884726	0.00023301197099000962	0.00029632864406250976	3	0.36177943333333334	0.45024105	0.464497225	0.47305093	0.15634385	0.4787534
super kingdom.Bacteria;kingdom.NA.Chloroflexi;phylum.Chloroflexi;class.NA.Chloroflexi_bacterium_JEA33;order.NA.Chloroflexi_bacterium_JEA33;family.NA.Chloroflexi_bacterium_JEA33	3	0.00022700675873132072	0.00012783987142961503	0.0002801769251407057	0.00037157915736736017	0.0001206664259125507	0.0004325139788517965	3	0.23159866666666665	0.2870636	0.30119637499999996	0.30967604	0.09240324999999999	0.31532915
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ169;phylum.NA.bacterium_YC-ZSS-LKJ169;class.NA.bacterium_YC-ZSS-LKJ169;order.NA.bacterium_YC-ZSS-LKJ169;family.NA.bacterium_YC-ZSS-LKJ169	3	0.00015975027338650398	0.00011054691242473598	0.00018709643159329093	0.00023302614309442393	0.00010505795697293007	0.0002636459507618459	3	0.3038444	0.2439635	0.33972175	0.3971767	0.2320897	0.43548
super kingdom.Bacteria;kingdom.NA.Candidatus_Falkowbacteria;phylum.Candidatus_Falkowbacteria;class.NA.Candidatus_Falkowbacteria_bacterium_GW2011_GWF2_43_32;order.NA.Candidatus_Falkowbacteria_bacterium_GW2011_GWF2_43_32;family.NA.Candidatus_Falkowbacteria_bacterium_GW2011_GWF2_43_32	3	0.0002415941355404334	0.00019124298377303281	0.000274768750933453	0.00032488421122970506	0.00017524490475439428	0.00035829451809387314	3	0.33800045	0.33156775	0.34389055	0.35128423	0.32622025	0.35621335
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Candidatus_Paenicardinium;order.NA.Candidatus_Paenicardinium;family.NA.Candidatus_Paenicardinium	3	0.00024365270424209443	0.00012414032822702782	0.00031505606347838615	0.00042960550462920117	0.0001008459857695109	0.0005059717987297445	3	0.3462576499999999	0.3442244	0.375978475	0.39503092	0.28681599999999996	0.40773254999999997
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_ADurb.Bin217;order.NA.Bacteroidetes_bacterium_ADurb.Bin217;family.NA.Bacteroidetes_bacterium_ADurb.Bin217	3	0.00024651829455536533	0.0002504417514226483	0.0002806979075134443	0.00029885160116792186	0.00017815906863920733	0.00031095406360424026	3	0.22432163333333333	0.31983235	0.327887025	0.33271983	0.01719084999999998	0.3359417
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_KWE30-10;phylum.NA.bacterium_enrichment_culture_clone_KWE30-10;class.NA.bacterium_enrichment_culture_clone_KWE30-10;order.NA.bacterium_enrichment_culture_clone_KWE30-10;family.NA.bacterium_enrichment_culture_clone_KWE30-10	3	0.0007081560390371075	0.0005022838217520288	0.0009931494298855404	0.0012876687947656472	0.0001381692573402418	0.0014840150380190519	3	0.1516606	0.21119865	0.21954325	0.22455001000000002	0.0158953	0.22788785
super kingdom.Bacteria;kingdom.NA.Candidatus_Dadabacteria;phylum.Candidatus_Dadabacteria;class.NA.Candidatus_Dadabacteria_bacterium_CSP1-2;order.NA.Candidatus_Dadabacteria_bacterium_CSP1-2;family.NA.Candidatus_Dadabacteria_bacterium_CSP1-2	3	0.000840089351752615	0.00018397934174819799	0.0012064237802790992	0.0018198904433976402	0.00010742049469964664	0.0022288682188100007	3	0.30279606666666664	0.4221986	0.43277335	0.4391182	0.04284149999999998	0.4433481
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.Firmicutes_bacterium_ADurb.Bin300;order.NA.Firmicutes_bacterium_ADurb.Bin300;family.NA.Firmicutes_bacterium_ADurb.Bin300	3	0.000603746210729035	0.00025922685590227146	0.000816559143802601	0.0011509585165427989	0.00017812034458190298	0.0013738914317029307	3	0.15908943333333334	0.17311115	0.17987557499999998	0.18393422999999998	0.11751715000000001	0.18663999999999997
super kingdom.Bacteria;kingdom.NA.bacterium_V9D2009;phylum.NA.bacterium_V9D2009;class.NA.bacterium_V9D2009;order.NA.bacterium_V9D2009;family.NA.bacterium_V9D2009	3	0.00015348099113898542	0.00014647559738740798	0.00016840390433351933	0.00018156088850118613	0.00012363516474991757	0.00019033221127963065	3	0.008658800000000003	0.009138499999999994	0.009722924999999993	0.010073579999999993	0.006530550000000024	0.010307349999999993
super kingdom.Bacteria;kingdom.NA.anammox_bacterium_enrichment_culture_clone_Udec-3;phylum.NA.anammox_bacterium_enrichment_culture_clone_Udec-3;class.NA.anammox_bacterium_enrichment_culture_clone_Udec-3;order.NA.anammox_bacterium_enrichment_culture_clone_Udec-3;family.NA.anammox_bacterium_enrichment_culture_clone_Udec-3	3	0.004497057527448309	0.002633012529507899	0.006555777795828829	0.008909436955621387	0.00037961699068726827	0.01047854306214976	3	0.2596778833333333	0.32952785	0.339516825	0.34551021	0.09999999999999998	0.3495058
super kingdom.Bacteria;kingdom.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_E11;phylum.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_E11;class.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_E11;order.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_E11;family.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_E11	3	0.00014846712523026122	0.00012894453040746473	0.00016329625966958868	0.00018390729722686305	0.00011880885635160633	0.00019764798893171263	3	0.06882496666666665	0.08513135	0.09601172499999999	0.10253994999999999	0.014451449999999977	0.10689209999999999
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Epsilonproteobacteria;order.Campylobacterales;family.NA.Campylobacterales_bacterium_Ho30-mm	3	0.0022538660495154193	0.0011778824639236748	0.003172555979614148	0.004369360089028433	0.0004164861893179622	0.005167229495304622	3	0.22304480000000002	0.25388365	0.26078965	0.26493325	0.1475551	0.26769565
super kingdom.Bacteria;kingdom.NA.Candidatus_Saccharibacteria;phylum.Candidatus_Saccharibacteria;class.NA.candidate_division_TM7_genomosp._GTL1;order.NA.candidate_division_TM7_genomosp._GTL1;family.NA.candidate_division_TM7_genomosp._GTL1	3	0.0004994331498847296	0.0004742878496076346	0.0005396890859721458	0.0005789298277908526	0.000418921277709897	0.0006050903223366571	3	0.014816416666666665	0.017686650000000026	0.01777200000000001	0.01782321	0.008905249999999976	0.017857349999999994
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_CIEAF_017	3	0.0004882734239713378	0.00024889268153927425	0.0006631640526885915	0.0009117268753781819	0.00013849216653683027	0.0010774354238379088	3	0.07401756666666666	0.08910689999999999	0.08988312500000001	0.09034886000000002	0.042286449999999975	0.09065935000000003
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_GMDJE10E6;order.NA.Bacteroidetes_bacterium_GMDJE10E6;family.NA.Bacteroidetes_bacterium_GMDJE10E6	3	0.0021631710275890072	0.0006293381004934376	0.0031892793583563586	0.004725244113074112	0.00011095436605430424	0.00574922061621928	3	0.24176833333333334	0.31752325000000003	0.323932	0.32777724999999996	0.07744099999999998	0.33034074999999996
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Sphingobacteriia;order.NA.Sphingobacteriia_bacterium_WF20;family.NA.Sphingobacteriia_bacterium_WF20	3	0.00016027895115557845	0.0001695052657179285	0.00017665376086021682	0.00018094285794558983	0.00012752933174630166	0.00018380225600250516	3	0.07601108333333334	0.09020850000000002	0.09356595000000001	0.09558042	0.04090135	0.09692339999999999
super kingdom.Bacteria;kingdom.NA.rumen_bacterium_NK2A1;phylum.NA.rumen_bacterium_NK2A1;class.NA.rumen_bacterium_NK2A1;order.NA.rumen_bacterium_NK2A1;family.NA.rumen_bacterium_NK2A1	3	0.00018923743222510228	0.00019530079651654397	0.0002321945481331823	0.0002543307991031653	0.00010332320040894236	0.0002690882997498206	3	0.008658800000000003	0.009138499999999994	0.009722924999999993	0.010073579999999993	0.006530550000000024	0.010307349999999993
super kingdom.Bacteria;kingdom.NA.swine_effluent_bacterium_CHNDP41;phylum.NA.swine_effluent_bacterium_CHNDP41;class.NA.swine_effluent_bacterium_CHNDP41;order.NA.swine_effluent_bacterium_CHNDP41;family.NA.swine_effluent_bacterium_CHNDP41	3	0.0005961246862179211	0.0004276283553235276	0.0007232952097415005	0.0009006953223922843	0.0003417836391707622	0.0010189620641594735	3	0.26369953333333335	0.33862539999999997	0.369410625	0.38788176	0.05227735	0.40019585
super kingdom.Bacteria;kingdom.NA.Candidatus_Gracilibacteria;phylum.Candidatus_Gracilibacteria;class.NA.Gracilibacteria_bacterium_oral_taxon_872;order.NA.Gracilibacteria_bacterium_oral_taxon_872;family.NA.Gracilibacteria_bacterium_oral_taxon_872	3	0.00028776342447329166	0.00026395499783643447	0.00030747053260779295	0.00033357985347060807	0.0002483492082042891	0.00035098606737915143	3	0.104174	0.10503425	0.11207267500000001	0.11629573000000001	0.08837665	0.11911110000000003
super kingdom.Bacteria;kingdom.NA.bacterium_YGB2004;phylum.NA.bacterium_YGB2004;class.NA.bacterium_YGB2004;order.NA.bacterium_YGB2004;family.NA.bacterium_YGB2004	3	0.00038320485899667154	0.0003806644225592613	0.0003978393075784586	0.000408144238589977	0.00035393596183309737	0.00041501419259765593	3	0.008658800000000003	0.009138499999999994	0.009722924999999993	0.010073579999999993	0.006530550000000024	0.010307349999999993
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_canine_oral_taxon_261	3	0.0004391548447592189	0.00013476861912703627	0.0005984101470173798	0.000876595063751586	0.00012064424024289707	0.0010620516749077233	3	0.053966816666666674	0.05923200000000001	0.062187825	0.06396132	0.037524800000000025	0.06514365
